Date,Close,High,Low,Open,Volume
2015-01-02,4.984857082366943,5.033143043518066,4.873143196105957,4.915143013000488,134750000
2015-01-05,4.731142997741699,4.925857067108154,4.714714050292969,4.925857067108154,181650000
2015-01-06,4.650143146514893,4.763999938964844,4.566143035888672,4.734714031219482,160377000
2015-01-07,4.674285888671875,4.742143154144287,4.627142906188965,4.734714031219482,98497000
2015-01-08,4.7779998779296875,4.783570766448975,4.647857189178467,4.711999893188477,96019000
2015-01-09,4.704143047332764,4.802000045776367,4.689857006072998,4.763143062591553,95781000
2015-01-12,4.554714202880859,4.719857215881348,4.526429176330566,4.709000110626221,129444000
2015-01-13,4.625570774078369,4.704856872558594,4.590000152587891,4.602142810821533,187215000
2015-01-14,4.631999969482422,4.736999988555908,4.567999839782715,4.7071428298950195,198849000
2015-01-15,4.625143051147461,4.6785712242126465,4.584428787231445,4.654714107513428,116690000
2015-01-16,4.819142818450928,4.824999809265137,4.638143062591553,4.685713768005371,196966000
2015-01-20,4.9828572273254395,5.0,4.771429061889648,4.857142925262451,405510000
2015-01-21,5.846857070922852,5.923999786376953,5.741000175476074,5.923429012298584,669025000
2015-01-22,6.120571136474609,6.137429237365723,5.7828569412231445,5.857142925262451,333193000
2015-01-23,6.249429225921631,6.274285793304443,6.0881428718566895,6.0988569259643555,267841000
2015-01-26,6.379428863525391,6.389856815338135,6.195713996887207,6.257143020629883,212688000
2015-01-27,6.488142967224121,6.533999919891357,6.304999828338623,6.308713912963867,246127000
2015-01-28,6.320857048034668,6.482142925262451,6.308143138885498,6.474143028259277,245329000
2015-01-29,6.340000152587891,6.392714023590088,6.25,6.320428848266602,151277000
2015-01-30,6.311429023742676,6.398428916931152,6.265571117401123,6.313285827636719,132153000
2015-02-02,6.301000118255615,6.3428568840026855,6.195570945739746,6.284286022186279,129906000
2015-02-03,6.527429103851318,6.546713829040527,6.2729997634887695,6.331999778747559,164402000
2015-02-04,6.41014289855957,6.517428874969482,6.388999938964844,6.504143238067627,124509000
2015-02-05,6.413000106811523,6.513856887817383,6.366570949554443,6.454143047332764,142485000
2015-02-06,6.3480000495910645,6.442856788635254,6.31757116317749,6.425000190734863,88984000
2015-02-09,6.329570770263672,6.378571033477783,6.263713836669922,6.319857120513916,81732000
2015-02-10,6.485000133514404,6.515714168548584,6.310142993927002,6.3460001945495605,154189000
2015-02-11,6.498428821563721,6.614142894744873,6.455714225769043,6.482999801635742,139531000
2015-02-12,6.52471399307251,6.560713768005371,6.445143222808838,6.505856990814209,84644000
2015-02-13,6.658570766448975,6.663000106811523,6.542285919189453,6.5428571701049805,129689000
2015-02-17,6.713714122772217,6.737143039703369,6.594429016113281,6.651570796966553,111706000
2015-02-18,6.786571025848389,6.807000160217285,6.6645708084106445,6.7022857666015625,103166000
2015-02-19,6.78000020980835,6.871428966522217,6.757429122924805,6.785714149475098,104321000
2015-02-20,6.8314290046691895,6.837429046630859,6.763713836669922,6.795000076293945,94220000
2015-02-23,6.740571022033691,6.8314290046691895,6.714285850524902,6.829999923706055,90314000
2015-02-24,6.783999919891357,6.808428764343262,6.735570907592773,6.73728609085083,60753000
2015-02-25,6.833285808563232,6.879428863525391,6.78071403503418,6.78071403503418,68544000
2015-02-26,6.900428771972656,6.949999809265137,6.8429999351501465,6.862570762634277,108528000
2015-02-27,6.78442907333374,6.942856788635254,6.781857013702393,6.908143043518066,115164000
2015-03-02,6.860713958740234,6.860713958740234,6.723429203033447,6.771429061889648,101871000
2015-03-03,6.781570911407471,6.845714092254639,6.75071382522583,6.834428787231445,74263000
2015-03-04,6.710999965667725,6.792571067810059,6.6182861328125,6.752999782562256,174538000
2015-03-05,6.680714130401611,6.746428966522217,6.642000198364258,6.742856979370117,112448000
2015-03-06,6.487429141998291,6.69257116317749,6.484428882598877,6.664286136627197,128884000
2015-03-09,6.366143226623535,6.509285926818848,6.2828569412231445,6.499000072479248,189707000
2015-03-10,6.215143203735352,6.335143089294434,6.198286056518555,6.301570892333984,179473000
2015-03-11,6.288428783416748,6.394000053405762,6.223999977111816,6.223999977111816,163632000
2015-03-12,6.404571056365967,6.458285808563232,6.334000110626221,6.334713935852051,146545000
2015-03-13,6.262856960296631,6.40571403503418,6.236713886260986,6.390714168548584,101612000
2015-03-16,6.028142929077148,6.154714107513428,5.961999893188477,6.154714107513428,267960000
2015-03-17,5.978857040405273,6.06942892074585,5.93842887878418,5.971285820007324,184282000
2015-03-18,6.0445709228515625,6.065000057220459,5.929999828338623,5.9738569259643555,146349000
2015-03-19,6.074429035186768,6.121142864227295,6.025570869445801,6.046000003814697,114499000
2015-03-20,6.118570804595947,6.1785712242126465,6.089570999145508,6.133714199066162,136416000
2015-03-23,6.0714287757873535,6.115571022033691,6.0329999923706055,6.089000225067139,76643000
2015-03-24,6.261143207550049,6.30985689163208,6.111856937408447,6.1135711669921875,168889000
2015-03-25,6.025000095367432,6.269143104553223,6.024428844451904,6.268428802490234,216524000
2015-03-26,5.975142955780029,6.044713973999023,5.939000129699707,5.962856769561768,160391000
2015-03-27,5.925285816192627,5.984714031219482,5.857285976409912,5.933000087738037,158522000
2015-03-30,6.03671407699585,6.056428909301758,5.936429023742676,5.97157096862793,132727000
2015-03-31,5.952713966369629,6.041999816894531,5.945570945739746,6.011000156402588,142485000
2015-04-01,5.901713848114014,5.978570938110352,5.870285987854004,5.964285850524902,146398000
2015-04-02,5.91542911529541,5.960713863372803,5.886143207550049,5.9071431159973145,98644000
2015-04-06,6.0329999923706055,6.044713973999023,5.846428871154785,5.876856803894043,107303000
2015-04-07,6.049428939819336,6.084856986999512,6.00428581237793,6.049714088439941,99771000
2015-04-08,6.304999828338623,6.310713768005371,6.118429183959961,6.120142936706543,223279000
2015-04-09,6.278571128845215,6.313570976257324,6.211429119110107,6.300000190734863,134554000
2015-04-10,6.493856906890869,6.499570846557617,6.394713878631592,6.439713954925537,223671000
2015-04-13,6.7811431884765625,6.9285712242126465,6.705714225769043,6.723999977111816,444367000
